id,category,title,text,source,created_at,contact_email,contact_phone,has_link,link,amount,label,is_fake
3904,scholarship,STEM Excellence Award Application Result,Congratulations — you have been shortlisted for the STEM Excellence Award by BrightPath. Please find attached the offer details and stipend information. Note: please confirm availability accommodation provided  For official communication use hr@brightpath.edu.,synthetic,2025-02-23 03:22:25,brightpath@globaltech.org,618-937-8026,0,,5000,real,0
5510,job,Immediate Hiring: Backend Developer (No Interview),Instant job offer for Backend Developer. No interview required. Click here: http://bit.ly/negjyd5ejejo to accept and send personal details. Note: wire transfer,synthetic,2024-11-22 02:30:26,acme.labs@globaltech.org,968-242-3748,0,,,fake,1
3547,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to nova.scholarships@novascholarships.org for immediate transfer. Note: limited seats - pay,synthetic,2025-05-19 17:49:25,nova.scholarships@gmail.com,810-487-8770,0,,1000,fake,1
5893,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Limited time scholarship award for STEM Excellence Award. Click http://bit.ly/3rwgo95dnyb7 to claim — pay a small processing fee. Note: pay fee,synthetic,2025-03-07 20:02:26,stellar.corp@horizon.edu,955-927-6796,0,,1500,fake,1
10013,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Limited time scholarship award for Women in Tech Scholarship. Click http://bit.ly/xdcppocbdmr3 to claim — pay a small processing fee. Note: limited seats - pay,synthetic,2025-10-23 21:38:26,blueoak@globaltech.org,862-881-2953,0,,500,fake,1
10037,job,Immediate Hiring: Data Scientist Intern (No Interview),Instant job offer for Data Scientist Intern. No interview required. Click here: http://bit.ly/4mcw2by9tg7c to accept and send personal details. Note: prize awarded,synthetic,2025-07-14 22:26:26,brightpath@gmail.com,688-897-9804,0,,,fake,1
5512,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Limited time scholarship award for STEM Excellence Award. Click http://bit.ly/9h5wy1zpl7ps to claim — pay a small processing fee. Note: provide account number,synthetic,2025-04-07 08:21:26,horizon.university@horizon.edu,831-713-9862,1,http://bit.ly/zb7iaaddwpms,2500,fake,1
9861,job,Immediate Hiring: Full Stack Developer (No Interview),Instant job offer for Full Stack Developer. No interview required. Click here: http://bit.ly/xxq6k2uyni11 to accept and send personal details. Note: send bank details,synthetic,2025-09-02 14:14:26,blueoak@novascholarships.org,778-109-2404,1,http://bit.ly/czgqceudtg1u,,fake,1
3107,job,Research Assistant - Full-time,Your profile matches our requirements for the Research Assistant. The selection committee will reach out with next steps. Note: mentorship and training,synthetic,2024-12-13 04:03:25,globaltech@university.edu,945-755-3530,0,,,real,0
355,job,Backend Developer - Part-time,Greenfield Institute has completed the review of your application and would like to offer you the position of Backend Developer. An official offer letter will follow. Note: health benefits  For official communication use hr@greenfieldinstitute.edu.,synthetic,2025-05-15 07:39:25,greenfield.institute@horizon.edu,656-223-7055,0,,,real,0
1677,scholarship,Need-based Fellowship Application Result,Congratulations — you have been shortlisted for the Need-based Fellowship by Apex Solutions. Please find attached the offer details and stipend information. Note: onboarding details  For official communication use hr@apexsolutions.edu.,synthetic,2025-11-13 09:14:25,apex.solutions@gmail.com,797-189-9959,1,http://bit.ly/nsg3n0ssq98j,5000,real,0
2361,scholarship,Women in Tech Scholarship Application Result,We are delighted to inform you that you have been selected for the Women in Tech Scholarship. Further instructions will follow from the grants office. Note: stipend details competitive salary,synthetic,2025-04-09 05:50:25,greenfield.institute@gmail.com,850-926-1523,0,,2500,real,0
2792,job,Immediate Hiring: Data Scientist Intern (No Interview),Instant job offer for Data Scientist Intern. No interview required. Click here: http://bit.ly/prb0cfdfylfc to accept and send personal details. Note: instant approval,synthetic,2025-05-07 18:57:25,apex.solutions@university.edu,726-127-1443,0,,,fake,1
3924,scholarship,International Study Grant Application Result,The scholarship committee at Acme Labs reviewed your application and recommends awarding the International Study Grant. Please submit required documents. Note: please confirm availability  For official communication use hr@acmelabs.edu.,synthetic,2025-08-15 19:22:25,acme.labs@globaltech.org,699-647-5410,1,http://bit.ly/5b89um37j6nx,100,real,0
3935,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Limited time scholarship award for Women in Tech Scholarship. Click http://bit.ly/z2sj8xxlwh60 to claim — pay a small processing fee. Note: wire transfer,synthetic,2024-12-10 20:20:25,horizon.university@acme.com,779-618-1019,0,,1000,fake,1
1613,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Limited time scholarship award for STEM Excellence Award. Click http://bit.ly/46a908cmqxgy to claim — pay a small processing fee. Note: limited seats - pay,synthetic,2025-11-04 02:09:25,apex.solutions@gmail.com,772-873-4588,0,,3000,fake,1
1528,scholarship,Exclusive Graduate Research Scholarship Award - Claim Now,You won a scholarship of $5000! Provide your bank account to receive scholarship funds immediately. Note: processing fee,synthetic,2025-02-22 13:14:25,nova.scholarships@acme.com,645-121-3933,0,,5000,fake,1
2362,job,Full Stack Developer - Internship,Nova Scholarships has completed the review of your application and would like to offer you the position of Full Stack Developer. An official offer letter will follow.,synthetic,2025-03-13 23:27:25,nova.scholarships@gmail.com,690-227-6519,0,,,real,0
9774,scholarship,Exclusive International Study Grant Award - Claim Now,Limited time scholarship award for International Study Grant. Click http://bit.ly/awjvcdddcgfv to claim — pay a small processing fee. Note: urgent response required,synthetic,2025-10-11 21:17:26,stellar.corp@globaltech.org,996-951-2920,0,,2000,fake,1
10066,job,Lab Technician - Full-time,Thank you for applying to Nova Scholarships. We would like to set up a technical interview for the Lab Technician position. Please confirm your availability. Note: selection committee health benefits,synthetic,2025-10-12 15:45:26,nova.scholarships@novascholarships.org,643-152-7251,0,,,real,0
1764,job,Immediate Hiring: Product Manager (No Interview),Instant job offer for Product Manager. No interview required. Click here: http://bit.ly/kbq08f1ih6lb to accept and send personal details. Note: claim now,synthetic,2025-07-14 20:12:25,horizon.university@horizon.edu,744-684-2322,0,,,fake,1
3237,scholarship,Women in Tech Scholarship Application Result,Congratulations — you have been shortlisted for the Women in Tech Scholarship by NextGen Research. Please find attached the offer details and stipend information. Note: application review,synthetic,2025-02-16 03:24:25,nextgen.research@acme.com,618-506-4298,0,,5000,real,0
2559,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,Limited time scholarship award for Merit-based Scholarship. Click http://bit.ly/wdrw6fi9le0n to claim — pay a small processing fee. Note: instant approval,synthetic,2025-05-24 18:04:25,blueoak@globaltech.org,964-872-9903,0,,100,fake,1
345,job,Lab Technician - Part-time,Nova Scholarships has completed the review of your application and would like to offer you the position of Lab Technician. An official offer letter will follow. Note: reference check health benefits  For official communication use hr@novascholarships.edu.,synthetic,2025-05-25 15:08:25,nova.scholarships@horizon.edu,658-732-4714,0,,,real,0
10324,job,Data Scientist Intern - Part-time,We are pleased to invite you to the interview for the Data Scientist Intern role at Greenfield Institute. Please reply to schedule. Note: official email from domain,synthetic,2025-06-01 23:44:26,greenfield.institute@gmail.com,778-537-8273,1,http://bit.ly/ytxinv6c24i7,,real,0
729,scholarship,Graduate Research Scholarship Application Result,We are delighted to inform you that you have been selected for the Graduate Research Scholarship. Further instructions will follow from the grants office.   For official communication use hr@novascholarships.edu.,synthetic,2025-03-31 21:35:25,nova.scholarships@acme.com,920-581-1868,0,,100,real,0
10969,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Limited time scholarship award for STEM Excellence Award. Click http://bit.ly/xhkzfjckyslv to claim — pay a small processing fee. Note: no interview,synthetic,2025-05-17 09:57:26,acme.labs@university.edu,851-230-6750,0,,2000,fake,1
3030,job,Full Stack Developer - Part-time,Apex Solutions has completed the review of your application and would like to offer you the position of Full Stack Developer. An official offer letter will follow. Note: please confirm availability !!!,synthetic,2025-01-23 03:57:25,apex.solutions@novascholarships.org,901-746-1954,0,,,real,0
10621,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,LIMITED TIME SCHOLARSHIP AWARD FOR MERIT-BASED SCHOLARSHIP. CLICK HTTP://BIT.LY/1ELOEL12SF5C TO CLAIM — PAY A SMALL PROCESSING FEE. NOTE: PRIZE AWARDED,synthetic,2025-06-23 08:45:26,globaltech@university.edu,890-238-5034,0,,1500,fake,1
3567,job,Product Manager - Part-time,Your profile matches our requirements for the Product Manager. The selection committee will reach out with next steps. Note: mentorship and training  For official communication use hr@globaltech.edu.,synthetic,2024-11-24 23:56:25,globaltech@gmail.com,877-351-7599,1,http://bit.ly/vpts12tvvdg7,,real,0
10718,job,Graduate Teaching Assistant - Internship,Thank you for applying to BrightPath. We would like to set up a technical interview for the Graduate Teaching Assistant position. Please confirm your availability. Note: onboarding details,synthetic,2025-08-27 17:03:26,brightpath@novascholarships.org,675-653-5293,0,,,real,0
10422,job,Backend Developer - Part-time,Your profile matches our requirements for the Backend Developer. The selection committee will reach out with next steps. Note: monthly stipend of $5000  For official communication use hr@apexsolutions.edu.,synthetic,2025-11-14 07:38:26,apex.solutions@university.edu,803-406-4946,0,,,real,0
4531,job,Immediate Hiring: Full Stack Developer (No Interview),Instant job offer for Full Stack Developer. No interview required. Click here: http://bit.ly/pwiu04nbh92x to accept and send personal details. Note: no interview !!!,synthetic,2025-06-22 03:47:25,nova.scholarships@novascholarships.org,897-216-4736,0,,,fake,1
9976,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to stellar.corp@university.edu for immediate transfer. Note: urgent response required,synthetic,2025-01-03 06:55:26,stellar.corp@gmail.com,999-509-8043,0,,100,fake,1
1517,job,Marketing Executive - Internship,We are pleased to invite you to the interview for the Marketing Executive role at Greenfield Institute. Please reply to schedule. Note: application review health benefits,synthetic,2025-01-10 11:09:25,greenfield.institute@university.edu,869-100-6043,0,,,real,0
5405,job,Immediate Hiring: Backend Developer (No Interview),Instant job offer for Backend Developer. No interview required. Click here: http://bit.ly/v8f4w2cpxbqn to accept and send personal details. Note: limited seats - pay,synthetic,2025-10-20 00:51:26,apex.solutions@gmail.com,942-419-9271,0,,,fake,1
